"Participants","Date","Departure_hour","Departure_min","Order","Age","Sex","Laterality","Direction","Hour_1","min_1","Knowledge_distance","Distance","Knowledge_time","Time_hour","Time_min","Max_speed","Hour_2","min_2","Inst_Speed_graphic","Inst_Speed_num","Inst_Speed_conf","Av_speed_graphic","Av_speed_num","Av_speed_confidence","Hour_3","min_3","Time_graphic","Time_hour_num","Time_min_num","Time_conf","Over_or_Underestimation","Hour_4","min_4","Dist_graph","Dist_num","Dist_conf","Hour_5","min_5","Speed_of_time","Homogeneity","Sadness","Hapiness","Boredom","Dist_Strat","Time_Strat","Speed_Strat","creusot","X","departure","order","direction","laterality","rep_knw","knowledge_distance","knwYesNo_dist","knw_dist","knowledge_time","knwYesNo_dur","knw_dur","knwYesNo_spd","knw_spd","rep_spd","spd_inst_allo","spd_inst_ego","spd_inst_conf","spd_inst_meta","spd_mean_allo","spd_mean_ego","spd_mean_conf","spd_mean_meta","rep_dur","dur_allo","dur_ego","dur_conf","dur_meta","rep_dist","dist_allo","dist_ego","dist_conf","dist_meta","rep_debrief","pot","homogeneity_pot","sadness","happiness","boredom","dist_strat","dur_strat","spd_strat","participants","age","sex","obj_dur","obj_dist","obj_spd_inst","obj_spd_mean","away_dur","away_dist","away_spd_inst","away_spd_mean","ep_dur","ep_dist","ep_spd","paris_lyon","travel","tot_dur","tot_dist","tot_speed","spd_inst_tot","spd_mean_tot","dur_tot","dist_tot"
146,"30/06/2021",16,4,2,35,"Woman",2,"2",16,23,1,408,0,2,0,350,16,24,NA,280,2,NA,200,2,16,25,84,0,30,2,3,16,24,1.2,90,2,16,25,3,3,1,3,2,1,3,3,0,"",16.0666666666667,2,"Backward","Left-handed",16.3833333333333,"Yes","Yes",408,"No","No",120,NA,350,16.4,NA,280,2,NA,NA,200,2,NA,16.4166666666667,28,30,2,3,16.4,78.9677419354839,90,2,NA,16.4166666666667,3,3,1,3,2,1,3,3,146,35,"Woman",19.7499999999999,44.01,293,124.518072289157,0.233333333331984,0.100000000002041,0.100000000002041,0.100000000002041,"cst","cst","cst","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,NA,NA,30.5122222222223,83.0554838709677
147,"30/06/2021",16,4,5,27,"Man",1,"2",16,11,0,440,1,1,56,296,16,19,68,45,2,NA,240,3,16,14,25,0,12,3,3,16,12,0.4,7,4,16,14,2,3,2,3,3,5,5,1,0,"",16.0666666666667,5,"Backward","Right-handed",16.1833333333333,"No","No",440,"Yes","Yes",116,NA,296,16.3166666666667,111.822222222222,45,2,NA,NA,240,3,NA,16.2333333333333,8.05555555555556,12,3,3,16.2,28.3870967741935,7,4,NA,16.2333333333333,2,3,2,3,3,5,5,1,147,27,"Man",8.98333333333341,6.03,215,95.1666666666667,2.1316282072803e-12,0.0333333333360031,0.133333333333994,0.133333333333994,"acc","acc","acc","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,120.888888888889,NA,9.08101851851854,27.6851612903226
148,"30/06/2021",16,4,5,70,"Man",1,"2",16,21,1,450,1,2,4,300,16,22,118,250,3,95,160,3,16,23,65,0,20,4,3,16,21,1.3,60,3,16,24,3,2,1,3,2,2,4,1,0,"",16.0666666666667,5,"Backward","Right-handed",16.35,"Yes","Yes",450,"Yes","Yes",124,NA,300,16.3666666666667,196.666666666667,250,3,NA,158.333333333333,160,3,NA,16.3833333333333,22.3888888888889,20,4,3,16.35,94.3548387096774,60,3,NA,16.4,3,2,1,3,2,2,4,1,148,70,"Man",17.7166666666666,28.04,293,116.082278481013,0.266666666666069,0.18333333333608,0.0666666666679561,0.0666666666679561,"cst","acc","cst","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,209.777777777778,168.888888888889,23.6106481481482,89.9767741935484
149,"30/06/2021",16,4,5,18,"Woman",1,"2",16,28,0,350,0,4,30,200,16,31,150,160,2,102,120,2,16,33,26,0,25,3,2,16,30,2,80,1,16,34,3,3,1,3,1,2,2,2,0,"",16.0666666666667,5,"Backward","Right-handed",16.4666666666667,"No","No",350,"No","No",270,NA,200,16.5166666666667,166.666666666667,160,2,NA,113.333333333333,120,2,NA,16.55,19.5,25,3,2,16.5,112.903225806452,80,1,NA,16.5666666666667,3,3,1,3,1,2,2,2,149,18,"Woman",27.7166666666667,70.61,235,154.52380952381,0.266666666663937,0.0333333333360031,0.0499999999999545,0.0499999999999545,"cst","cst","cst","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,266.666666666667,181.333333333333,9.44425925925928,138.425806451613
150,"30/06/2021",16,4,3,49,"Woman",1,"2",16,28,1,400,1,2,0,300,16,31,NA,250,2,NA,200,2,16,30,30,0,15,2,1,16,29,1.3,90,2,16,31,2,3,1,4,1,NA,NA,NA,0,"",16.0666666666667,3,"Backward","Right-handed",16.4666666666667,"Yes","Yes",400,"Yes","Yes",120,NA,300,16.5166666666667,NA,250,2,NA,NA,200,2,NA,16.5,10,15,2,1,16.4833333333333,83.8709677419355,90,2,NA,16.5166666666667,2,3,1,4,1,NA,NA,NA,150,49,"Woman",24.9500000000001,68.1,235,154.52380952381,0.0333333333360031,0.366666666663846,0.0499999999999545,0.0499999999999545,"cst","cst","cst","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,NA,NA,10.8972222222222,89.9767741935484
151,"30/06/2021",16,4,1,18,"Woman",1,"2",16,32,0,350,1,2,4,200,16,33,92,150,1,65,100,1,16,35,90,0,32,4,3,16,36,1.6,100,1,16,38,3,3,1,4,1,1,4,1,0,"",16.0666666666667,1,"Backward","Right-handed",16.5333333333333,"No","No",350,"Yes","Yes",124,NA,200,16.55,102.222222222222,150,1,NA,72.2222222222222,100,1,NA,16.5833333333333,31,32,4,3,16.6,90.3225806451613,100,1,NA,16.6333333333333,3,3,1,4,1,1,4,1,151,18,"Woman",30.0166666666667,96.15,258,160.357142857143,0.0333333333340846,0,0.266666666663937,0.266666666663937,"cst","cst","cst","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,163.555555555556,115.555555555556,32.6916666666667,110.74064516129
152,"30/06/2021",16,4,1,20,"Woman",1,"2",16,32,0,400,1,2,4,300,16,33,148,250,1,118,180,1,16,35,92,0,30,3,3,16,36,1.2,100,1,16,37,3,4,1,4,1,1,4,1,0,"",16.0666666666667,1,"Backward","Right-handed",16.5333333333333,"No","No",400,"Yes","Yes",124,NA,300,16.55,246.666666666667,250,1,NA,196.666666666667,180,1,NA,16.5833333333333,31.6888888888889,30,3,3,16.6,77.4193548387097,100,1,NA,16.6166666666667,3,4,1,4,1,1,4,1,152,20,"Woman",30.0166666666667,96.15,258,160.357142857143,0.0333333333340846,0,0.266666666663937,0.266666666663937,"cst","cst","cst","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,263.111111111111,209.777777777778,33.4181481481482,83.0554838709677
153,"30/06/2021",16,4,1,32,"Woman",1,"2",17,3,0,460,1,2,3,210,17,4,91,130,2,134,170,3,17,5,181,1,1,4,2,17,6,3.8,300,2,17,7,3,2,2,2,1,5,4,2,0,"",16.0666666666667,1,"Backward","Right-handed",17.05,"No","No",460,"Yes","Yes",123,NA,210,17.0666666666667,106.166666666667,130,2,NA,156.333333333333,170,3,NA,17.0833333333333,61.8416666666667,61,4,2,17.1,281.935483870968,300,2,NA,17.1166666666667,3,2,2,2,1,5,4,2,153,32,"Woman",59.9166666666666,194.43,265,177.346072186837,0.0666666666679561,0.0666666666658244,0.033333333331953,0.033333333331953,"cst","cst","cst","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,161.777777777778,238.222222222222,65.7465740740742,263.009032258064
154,"30/06/2021",16,4,4,25,"Man",1,"2",17,16,0,400,1,2,4,400,17,18,155,380,3,144,370,3,17,17,200,1,15,3,2,17,19,4,230,3,17,19,4,3,2,3,1,5,4,2,0,"",16.0666666666667,4,"Backward","Right-handed",17.2666666666667,"No","No",400,"Yes","Yes",124,NA,400,17.3,344.444444444444,380,3,NA,320,370,3,NA,17.2833333333333,68.8888888888889,75,3,2,17.3166666666667,258.064516129032,230,3,NA,17.3166666666667,4,3,2,3,1,5,4,2,154,25,"Man",72.1666666666668,256.25,280,192.623655913978,0.183333333333948,0.133333333333994,0,0,"cst","cst","cst","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,275.555555555556,256,72.6481481481483,276.851612903226
155,"30/06/2021",16,4,3,28,"Woman",1,"2",17,47,0,100,1,2,0,100,17,49,119,110,3,117,110,3,17,49,328,1,40,3,2,17,48,0.9,140,2,17,50,3,4,1,4,1,1,5,1,0,"",16.0666666666667,3,"Backward","Right-handed",17.7833333333333,"No","No",100,"Yes","Yes",120,NA,100,17.8166666666667,66.1111111111111,110,3,NA,65,110,3,NA,17.8166666666667,109.333333333333,100,3,2,17.8,14.5161290322581,140,2,NA,17.8333333333333,3,4,1,4,1,1,5,1,155,28,"Woman",103.916666666667,391.5,220,214.764783180026,0.066666666663906,0.0333333333360031,0.066666666663906,0.066666666663906,"dec","dec","dec","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,211.555555555556,208,119.142962962963,62.2916129032258
156,"30/06/2021",16,4,6,26,"Man",1,"1",17,26,0,380,1,2,4,310,17,29,NA,140,3,117,220,2,17,27,294,1,40,3,3,17,28,4.5,290,3,17,30,2,3,1,2,2,2,5,2,0,"",16.0666666666667,6,"Forward","Right-handed",17.4333333333333,"No","No",380,"Yes","Yes",124,NA,310,17.4833333333333,NA,140,3,NA,201.5,220,2,NA,17.45,101.266666666667,100,3,3,17.4666666666667,275.806451612903,290,3,NA,17.5,2,3,1,2,2,2,5,2,156,26,"Man",82.0166666666668,298.9,285,204.156985871272,0.0333333333360031,0.0333333333321661,0.0499999999999545,0.0499999999999545,"cst","cst","cst","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,NA,208,106.792777777778,311.458064516129
157,"30/06/2021",16,4,4,67,"Man",2,"1",17,33,0,460,0,2,0,280,17,35,143,280,3,131,250,3,17,34,248,1,30,2,3,17,37,4.6,400,2,17,38,2,3,1,1,2,2,2,3,0,"",16.0666666666667,4,"Forward","Left-handed",17.55,"No","No",460,"No","No",120,NA,280,17.5833333333333,222.444444444444,280,3,NA,203.777777777778,250,3,NA,17.5666666666667,82.6666666666667,90,2,3,17.6166666666667,341.290322580645,400,2,NA,17.6333333333333,2,3,1,1,2,2,2,3,157,67,"Man",89.1666666666666,339.41,270,208.494860499266,0.18333333333203,0.266666666667987,0.0833333333359576,0.0833333333359576,"cst","cst","cst","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,254.222222222222,232.888888888889,90.0837037037039,318.37935483871
158,"30/06/2021",16,4,6,65,"Man",1,"2",17,44,0,350,1,1,23,300,17,46,144,200,2,119,180,2,17,44,270,1,15,3,3,17,45,4.6,200,2,17,47,2,1,2,3,2,2,2,2,0,"",16.0666666666667,6,"Backward","Right-handed",17.7333333333333,"No","No",350,"Yes","Yes",83,NA,300,17.7666666666667,240,200,2,NA,198.333333333333,180,2,NA,17.7333333333333,62.25,75,3,3,17.75,259.677419354839,200,2,NA,17.7833333333333,2,1,2,3,2,2,2,2,158,65,"Man",98.9833333333334,378.86,263,213.551771117166,2.1316282072803e-12,0,2.1316282072803e-12,2.1316282072803e-12,"dec","dec","dec","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,256,211.555555555556,98.0750000000002,318.37935483871
159,"30/06/2021",16,4,6,40,"Man",1,"2",17,52,0,400,1,2,2,380,17,55,121,300,3,108,280,3,17,55,338,1,55,3,2,17,54,5.5,380,2,17,56,3,4,1,3,1,2,4,2,0,"",16.0666666666667,6,"Backward","Right-handed",17.8666666666667,"No","No",400,"Yes","Yes",122,NA,380,17.9166666666667,255.444444444444,300,3,NA,228,280,3,NA,17.9166666666667,114.544444444444,115,3,2,17.9,354.838709677419,380,2,NA,17.9333333333333,3,4,1,3,1,2,4,2,159,40,"Man",110.016666666667,410.08,153,212.941248470012,0.033333333331953,0.266666666663937,0.033333333331953,0.033333333331953,"dec","dec","dec","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,215.111111111111,192,122.775370370371,380.670967741935
160,"30/06/2021",16,4,3,20,"Man",2,"2",17,56,0,400,1,2,4,200,17,58,126,200,2,128,200,2,17,57,322,1,50,3,3,17,57,5.6,380,3,17,58,2,3,2,2,3,4,5,5,0,"",16.0666666666667,3,"Backward","Left-handed",17.9333333333333,"No","No",400,"Yes","Yes",124,NA,200,17.9666666666667,140,200,2,NA,142.222222222222,200,2,NA,17.95,110.911111111111,110,3,3,17.95,361.290322580645,380,3,NA,17.9666666666667,2,3,2,2,3,4,5,5,160,20,"Man",111.916666666667,418.04,133,209.79649122807,0.0666666666660376,0.0666666666660376,0.0333333333321661,0.0333333333321661,"dec","dec","dec","LP","./6624_2021-06-30_full_journey.csv",130.766666666667,429.12,320,224,227.555555555556,116.963518518519,387.592258064516
161,"01/07/2021",11,0,6,61,"Woman",1,"1",11,11,0,550,0,3,30,200,11,15,104,120,3,67,70,2,11,12,16,0,10,4,2,11,14,0.5,35,3,11,17,2,1,1,3,1,2,2,2,0,"",11,6,"Forward","Right-handed",11.1833333333333,"No","No",550,"No","No",210,NA,200,11.25,115.555555555556,120,3,NA,74.4444444444444,70,2,NA,11.2,9.33333333333333,10,4,2,11.2333333333333,44.3548387096774,35,3,NA,11.2833333333333,2,1,1,3,1,2,2,2,161,61,"Woman",12.1166666666667,22.94,205,98.945945945946,0.33333333333605,0.0500000000020862,0.0499999999980361,0.0499999999980361,"acc","acc","acc","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,184.888888888889,119.111111111111,5.81185185185187,34.6064516129032
162,"01/07/2021",11,0,1,26,"Woman",1,"1",11,9,0,300,1,2,56,100,11,11,128,300,2,143,200,2,11,13,23,0,10,4,3,11,13,0.9,50,1,11,13,4,2,1,3,1,3,3,3,0,"",11,1,"Forward","Right-handed",11.15,"No","No",300,"Yes","Yes",176,NA,100,11.1833333333333,71.1111111111111,300,2,NA,79.4444444444444,200,2,NA,11.2166666666667,11.2444444444444,10,4,3,11.2166666666667,43.5483870967742,50,1,NA,11.2166666666667,4,2,1,3,1,3,3,3,162,26,"Woman",12.9833333333334,20.83,113,79.3614457831325,0.200000000000031,0.200000000000031,0.0999999999979906,0.0999999999979906,"acc","acc","acc","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,227.555555555556,254.222222222222,8.35453703703706,62.2916129032258
163,"01/07/2021",11,0,1,24,"Woman",2,"2",11,18,0,250,1,1,56,280,11,19,126,130,3,94,100,2,11,21,51,0,25,3,3,11,22,1.2,40,1,11,23,3,2,1,3,1,2,2,2,0,"",11,1,"Backward","Left-handed",11.3,"No","No",250,"Yes","Yes",116,NA,280,11.3166666666667,196,130,3,NA,146.222222222222,100,2,NA,11.35,16.4333333333333,25,3,3,11.3666666666667,48.3870967741935,40,1,NA,11.3833333333333,3,2,1,3,1,2,2,2,163,24,"Woman",20.7666666666667,52.45,234,121.598484848485,0.0166666666680015,1.91846538655227e-12,0.0666666666640126,0.0666666666640126,"cst","cst","cst","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,224,167.111111111111,18.5252777777778,83.0554838709677
164,"01/07/2021",11,0,2,49,"Woman",1,"2",11,29,0,500,0,1,55,300,11,30,113,180,3,129,230,2,11,31,141,0,49,3,3,11,31,1.85,100,3,11,32,3,2,1,2,1,3,2,2,0,"",11,2,"Backward","Right-handed",11.4833333333333,"No","No",500,"No","No",115,NA,300,11.5,188.333333333333,180,3,NA,215,230,2,NA,11.5166666666667,45.0416666666667,49,3,3,11.5166666666667,149.193548387097,100,3,NA,11.5333333333333,3,2,1,2,1,3,2,2,164,49,"Woman",30.7500000000001,79.52,152,152.35652173913,0.0333333333340846,0.0333333333340846,0.0666666666660376,0.0666666666660376,"cst","cst","cst","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,200.888888888889,229.333333333333,51.2169444444446,128.043870967742
165,"01/07/2021",11,0,2,29,"Man",1,"2",11,37,0,450,1,1,56,320,11,37,137,280,3,132,230,3,11,39,160,0,40,2,3,11,38,2.2,100,3,11,40,3,3,3,3,1,1,4,5,0,"",11,2,"Backward","Right-handed",11.6166666666667,"No","No",450,"Yes","Yes",116,NA,320,11.6166666666667,243.555555555556,280,3,NA,234.666666666667,230,3,NA,11.65,51.5555555555556,40,2,3,11.6333333333333,159.677419354839,100,3,NA,11.6666666666667,3,3,3,3,1,1,4,5,165,29,"Man",38.9333333333333,106.09,280,161.897058823529,0.14999999999997,0.0833333333320141,0.0833333333359576,0.0833333333359576,"cst","cst","cst","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,243.555555555556,234.666666666667,58.1185185185187,152.268387096774
166,"01/07/2021",11,0,6,25,"Woman",1,"1",11,47,0,200,1,1,50,230,11,49,119,200,1,95,180,1,11,48,199,1,0,1,3,11,48,3.8,120,1,11,49,2,2,1,2,3,2,4,2,0,"",11,6,"Forward","Right-handed",11.7833333333333,"No","No",200,"Yes","Yes",110,NA,230,11.8166666666667,152.055555555556,200,1,NA,121.388888888889,180,1,NA,11.8,60.8055555555556,60,1,3,11.8,122.58064516129,120,1,NA,11.8166666666667,2,2,1,2,3,2,4,2,166,25,"Woman",47.4666666666667,149.67,285,185.965417867435,0.316666666668048,0.316666666668048,0.433333333334041,0.433333333334041,"cst","cst","cst","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,211.555555555556,168.888888888889,72.2849074074076,263.009032258064
167,"01/07/2021",11,0,5,70,"Woman",1,"2",11,54,0,520,1,2,0,250,11,54,NA,190,2,110,180,3,11,55,177,1,5,4,2,11,54,3.5,250,3,11,56,3,3,1,2,1,2,2,2,0,"",11,5,"Backward","Right-handed",11.9,"No","No",520,"Yes","Yes",120,NA,250,11.9,NA,190,2,NA,152.777777777778,180,3,NA,11.9166666666667,59,65,4,2,11.9,293.548387096774,250,3,NA,11.9333333333333,3,3,1,2,1,2,2,2,167,70,"Woman",54.7166666666666,179.79,283,190.121546961326,0.0666666666640126,0,0,0,"cst","cst","cst","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,NA,195.555555555556,64.2936111111113,242.245161290323
168,"01/07/2021",11,0,2,26,"Man",1,"2",12,17,0,700,0,2,2,370,12,19,133,300,2,122,310,2,12,19,183,1,10,3,2,12,19,1.75,450,2,12,20,3,1,3,2,4,3,2,5,0,"",11,2,"Backward","Right-handed",12.2833333333333,"No","No",700,"No","No",122,NA,370,12.3166666666667,273.388888888889,300,2,NA,250.777777777778,310,2,NA,12.3166666666667,62.0166666666667,70,3,2,12.3166666666667,197.58064516129,450,2,NA,12.3333333333333,3,1,3,2,4,3,2,5,168,26,"Man",78.9333333333333,294.5,260,208.199570815451,0.150000000001995,0.150000000001995,0.150000000001995,0.150000000001995,"cst","cst","cst","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,236.444444444444,216.888888888889,66.4730555555557,121.122580645161
169,"01/07/2021",11,0,2,29,"Man",1,"1",12,6,1,500,1,1,54,320,12,8,128,300,2,121,260,2,12,9,214,1,15,3,3,12,9,3.65,300,3,12,10,2,1,2,3,3,3,3,5,0,"",11,2,"Forward","Right-handed",12.1,"Yes","Yes",500,"Yes","Yes",114,NA,320,12.1333333333333,227.555555555556,300,2,NA,215.111111111111,260,2,NA,12.15,67.7666666666667,75,3,3,12.15,294.354838709677,300,3,NA,12.1666666666667,2,1,2,3,3,3,3,5,169,29,"Man",69,249.72,250,201.069879518072,0.216666666666008,0.216666666666008,0.133333333336019,0.133333333336019,"cst","cst","cst","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,227.555555555556,215.111111111111,77.7335185185187,252.627096774194
170,"01/07/2021",11,0,4,39,"Man",1,"2",12,15,0,500,1,2,0,300,12,17,NA,200,2,126,250,2,12,16,227,1,25,3,2,12,18,3.9,400,2,12,18,2,1,1,2,2,2,2,2,0,"",11,4,"Backward","Right-handed",12.25,"No","No",500,"Yes","Yes",120,NA,300,12.2833333333333,NA,200,2,NA,210,250,2,NA,12.2666666666667,75.6666666666667,85,3,2,12.3,314.516129032258,400,2,NA,12.3,2,1,1,2,2,2,2,2,170,39,"Man",75.7833333333334,289.33,240,207.21978021978,1.91846538655227e-12,0.0499999999980361,0.0500000000019796,0.0500000000019796,"cst","cst","cst","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,NA,224,82.4556481481484,269.930322580645
171,"01/07/2021",11,0,4,22,"Woman",1,"2",12,25,0,600,0,2,6,277,12,27,160,250,2,147,230,2,12,26,298,1,20,3,2,12,29,4.3,530,2,12,29,3,2,1,3,2,2,2,5,0,"",11,4,"Backward","Right-handed",12.4166666666667,"No","No",600,"No","No",126,NA,277,12.45,246.222222222222,250,2,NA,226.216666666667,230,2,NA,12.4333333333333,104.3,80,3,2,12.4833333333333,416.129032258064,530,2,NA,12.4833333333333,3,2,1,3,2,2,2,5,171,22,"Woman",85.6000000000001,337.9,265,212.774757281553,0.18333333333203,0.316666666666023,0.0333333333360031,0.0333333333360031,"cst","cst","cst","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,284.444444444444,261.333333333333,108.245740740741,297.615483870968
172,"01/07/2021",11,0,5,40,"Woman",1,"2",12,24,0,500,1,2,0,200,12,25,140,200,2,94,100,2,12,26,265,1,40,3,3,12,25,4.6,300,2,12,27,2,4,1,4,3,3,2,2,0,"",11,5,"Backward","Right-handed",12.4,"No","No",500,"Yes","Yes",120,NA,200,12.4166666666667,155.555555555556,200,2,NA,104.444444444444,100,2,NA,12.4333333333333,88.3333333333333,100,3,3,12.4166666666667,370.967741935484,300,2,NA,12.45,2,4,1,4,3,3,2,2,172,40,"Woman",85.6000000000001,319.73,255,211.890438247012,0.18333333333203,0.033333333333978,0.033333333333978,0.033333333333978,"cst","cst","cst","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,248.888888888889,167.111111111111,96.2587962962965,318.37935483871
173,"01/07/2021",11,0,4,60,"Woman",1,"1",12,32,0,NA,0,2,0,190,12,34,146,190,1,121,NA,2,12,33,273,1,30,4,3,12,36,4.65,NA,NA,12,37,3,1,3,2,1,NA,NA,NA,0,"",11,4,"Forward","Right-handed",12.5333333333333,"No","No",NA,"No","No",120,NA,190,12.5666666666667,154.111111111111,190,1,NA,127.722222222222,NA,2,NA,12.55,91,90,4,3,12.6,NA,NA,NA,NA,12.6166666666667,3,1,3,2,1,NA,NA,NA,173,60,"Woman",92.7833333333334,368.03,268,216.403197158082,0,0.366666666665978,0.0333333333320596,0.0333333333320596,"cst","cst","cst","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,259.555555555556,215.111111111111,99.1647222222225,321.84
174,"01/07/2021",11,0,1,42,"Woman",1,"1",12,50,0,350,1,2,0,300,12,50,NA,120,3,NA,150,2,12,51,340,1,50,3,3,12,52,5.8,330,2,12,51,NA,1,1,2,2,5,2,2,0,"",11,1,"Forward","Right-handed",12.8333333333333,"No","No",350,"Yes","Yes",120,NA,300,12.8333333333333,NA,120,3,NA,NA,150,2,NA,12.85,113.333333333333,110,3,3,12.8666666666667,327.41935483871,330,2,NA,12.85,NA,1,1,2,2,5,2,2,174,42,"Woman",111.183333333333,423.4,82,214.312865497076,0.400000000001981,0.100000000000016,2.02504679691629e-12,2.02504679691629e-12,"dec","dec","dec","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,NA,NA,123.501851851852,401.434838709677
175,"01/07/2021",11,0,3,29,"Woman",1,"1",12,42,0,250,1,1,50,350,12,45,148,200,1,147,200,1,12,44,263,1,30,2,3,12,43,4.6,150,2,12,46,3,3,1,2,3,1,4,2,0,"",11,3,"Forward","Right-handed",12.7,"No","No",250,"Yes","Yes",110,NA,350,12.75,287.777777777778,200,1,NA,285.833333333333,200,1,NA,12.7333333333333,80.3611111111111,90,2,3,12.7166666666667,185.483870967742,150,2,NA,12.7666666666667,3,3,1,2,3,1,4,2,175,29,"Woman",103.816666666667,396.08,215,220.711755233494,0.0333333333340846,0.51666666666403,0.0833333333340391,0.0833333333340391,"cst","cst","dec","LP","./6611_2021-07-01_full_journey.csv",130.766666666667,429.12,320,263.111111111111,261.333333333333,95.5323148148151,318.37935483871
176,"01/07/2021",16,4,5,57,"Woman",1,"1",17,35,0,700,1,7,0,320,17,37,155,290,3,158,300,3,17,37,307,1,45,3,2,17,36,4.8,300,3,17,38,3,3,4,1,2,2,5,5,0,"",16.0666666666667,5,"Forward","Right-handed",17.5833333333333,"No","No",700,"Yes","Yes",420,NA,320,17.6166666666667,275.555555555556,290,3,NA,280.888888888889,300,3,NA,17.6166666666667,358.166666666667,105,3,2,17.6,541.935483870968,300,3,NA,17.6333333333333,3,3,4,1,2,2,5,5,176,57,"Woman",92.3,336.83,280,212.906137184116,0.449999999998099,0,0.449999999998099,0.449999999998099,"cst","cst","cst","LP","./6624_2021-07-01_full_journey.csv",130.766666666667,429.12,320,275.555555555556,280.888888888889,111.514907407408,332.221935483871
177,"01/07/2021",16,4,2,47,"Woman",1,"2",17,34,0,400,1,2,4,300,17,35,180,300,3,153,280,3,17,36,234,1,30,3,3,17,35,4.5,250,3,17,36,3,3,2,3,2,2,4,5,0,"",16.0666666666667,2,"Backward","Right-handed",17.5666666666667,"No","No",400,"Yes","Yes",124,NA,300,17.5833333333333,300,300,3,NA,255,280,3,NA,17.6,80.6,90,3,3,17.5833333333333,290.322580645161,250,3,NA,17.6,3,3,2,3,2,2,4,5,177,47,"Woman",91.7500000000001,332.23,273,212.222627737226,0,1.91846538655227e-12,1.91846538655227e-12,1.91846538655227e-12,"cst","cst","cst","LP","./6624_2021-07-01_full_journey.csv",130.766666666667,429.12,320,320,272,84.9983333333335,311.458064516129
178,"01/07/2021",16,4,6,40,"Woman",1,"2",17,41,0,400,1,2,4,200,17,44,118,250,2,89,200,2,17,43,289,1,40,4,3,17,43,4.9,350,3,17,45,3,2,1,2,2,3,3,3,0,"",16.0666666666667,6,"Backward","Right-handed",17.6833333333333,"No","No",400,"Yes","Yes",124,NA,200,17.7333333333333,131.111111111111,250,2,NA,98.8888888888889,200,2,NA,17.7166666666667,99.5444444444445,100,4,3,17.7166666666667,316.129032258065,350,3,NA,17.75,3,2,1,2,2,3,3,3,178,40,"Woman",98.8833333333333,370.53,275,215.929065743945,0.133333333333994,0.133333333333994,2.1316282072803e-12,2.1316282072803e-12,"cst","cst","cst","LP","./6624_2021-07-01_full_journey.csv",130.766666666667,429.12,320,209.777777777778,158.222222222222,104.976574074074,339.143225806452
179,"07/07/2021",17,6,1,54,"Man",1,"1",17,14,0,650,1,2,0,300,17,14,62,80,2,NA,250,3,17,15,16,0,10,3,2,17,16,0.3,10,3,17,16,3,3,2,3,2,5,4,2,0,"",17.1,1,"Forward","Right-handed",17.2333333333333,"No","No",650,"Yes","Yes",120,NA,300,17.2333333333333,103.333333333333,80,2,NA,NA,250,3,NA,17.25,5.33333333333333,10,3,2,17.2666666666667,31.4516129032258,10,3,NA,17.2666666666667,3,3,2,3,2,5,4,2,179,54,"Man",10.4166666666666,10.17,54,45.5151515151515,0,2.1316282072803e-12,0.033333333331953,0.033333333331953,"acc","acc","acc","LP","./6626_2021-07-07_full_journey.csv",130.766666666667,429.12,320,110.222222222222,NA,5.81185185185187,20.7638709677419
